# Chunk-averaged data for fix bowForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount c_bowComp
  7 42 0.919377
  8 42 0.595468
  9 42 0.370345
  10 42 -0.915786
  11 42 -0.126577
  12 42 -0.158666
  13 42 1.06925
  14 42 0.122455
  15 42 -0.587434
  16 42 0.170797
  17 42 -0.927263
  18 42 -0.272577
  19 42 -0.500946
  20 42 0.596738
1700 20 840
  1 42 0.0625698
  2 42 -0.285778
  3 42 1.4639
  4 42 1.53675
  5 42 0.692612
  6 42 -0.741918
  7 42 -0.880154
  8 42 -0.2646
  9 42 -0.301422
  10 42 -0.537611
  11 42 0.554171
  12 42 0.37235
  13 42 0.0942621
  14 42 0.0586073
  15 42 0.99607
  16 42 0.366311
  17 42 -0.257091
  18 42 0.238164
  19 42 -0.543767
  20 42 -0.373648
1800 20 840
  1 42 0.517062
  2 42 -0.1967
  3 42 -0.373982
  4 42 -0.185121
  5 42 -0.726097
  6 42 0.464778
  7 42 0.381557
  8 42 -1.09602
  9 42 0.814587
  10 42 0.750101
  11 42 0.835386
  12 42 0.679487
  13 42 0.0917798
  14 42 0.465612
  15 42 0.239622
  16 42 0.60679
  17 42 -0.192871
  18 42 1.42239
  19 42 -0.798434
  20 42 0.63501
1900 20 840
  1 42 0.0874255
  2 42 -0.428813
  3 42 0.618375
  4 42 0.0112568
  5 42 -0.834781
  6 42 -0.0147348
  7 42 0.56226
  8 42 0.289553
  9 42 -0.331041
  10 42 -0.683762
  11 42 0.999197
  12 42 -0.546256
  13 42 0.368332
  14 42 0.702761
  15 42 0.198824
  16 42 1.05485
  17 42 1.17786
  18 42 -0.444096
  19 42 0.234146
  20 42 0.611155
2000 20 840
  1 42 0.45702
  2 42 1.21486
  3 42 -0.338939
  4 42 0.298433
  5 42 0.369447
  6 42 1.24468
  7 42 -0.463998
  8 42 0.367251
  9 42 0.477954
  10 42 0.727355
  11 42 0.00672154
  12 42 -1.26286
  13 42 0.689176
  14 42 0.47068
  15 42 -0.0357295
  16 42 -0.643233
  17 42 -0.338859
  18 42 -0.382256
  19 42 -0.426178
  20 42 1.25442
2100 20 840
  1 42 0.740064
  2 42 0.754377
  3 42 -0.525206
  4 42 0.690617
  5 42 -0.689084
  6 42 0.509256
  7 42 -0.152678
  8 42 0.840516
  9 42 0.22543
  10 42 0.7088
  11 42 0.595351
  12 42 -0.105681
  13 42 0.220723
  14 42 0.682527
  15 42 0.602686
  16 42 -1.34355
  17 42 0.517709
  18 42 0.900953
  19 42 0.753888
  20 42 -0.66198
2200 20 840
  1 42 0.836797
  2 42 -0.669427
  3 42 0.00379741
  4 42 0.44806
  5 42 0.46532
  6 42 -0.886229
  7 42 1.14817
  8 42 1.74469
  9 42 -0.453043
  10 42 0.977008
  11 42 -0.0292875
  12 42 -0.502125
  13 42 0.419872
  14 42 -0.536387
  15 42 1.09307
  16 42 0.0253876
  17 42 0.256541
  18 42 -0.487026
  19 42 0.687844
  20 42 0.861559
2300 20 840
  1 42 0.17425
  2 42 -0.152393
  3 42 -0.837139
  4 42 -0.160932
  5 42 -1.37191
  6 42 -0.857168
  7 42 -0.0147403
  8 42 -0.18818
  9 42 0.649818
  10 42 1.42726
  11 42 0.368073
  12 42 -0.102811
  13 42 -0.0578668
  14 42 -0.260579
  15 42 -0.16201
  16 42 -0.00512013
  17 42 -0.273314
  18 42 0.771409
  19 42 -1.30567
  20 42 0.705027
2400 20 840
  1 42 -0.105739
  2 42 0.937973
  3 42 -0.551195
  4 42 0.176068
  5 42 0.239424
  6 42 -0.63322
  7 42 1.39347
  8 42 -0.335869
  9 42 -0.61793
  10 42 0.021655
  11 42 -0.724644
  12 42 -0.513204
  13 42 0.169509
  14 42 0.518874
  15 42 1.38745
  16 42 0.373619
  17 42 0.396778
  18 42 0.891783
  19 42 0.000293642
  20 42 0.110982
2500 20 840
  1 42 -0.813074
  2 42 -0.275171
  3 42 0.232758
  4 42 0.870465
  5 42 0.322115
  6 42 -0.357257
  7 42 0.0745798
  8 42 0.587155
  9 42 1.34473
  10 42 -0.429764
  11 42 -0.0767057
  12 42 -0.832419
  13 42 0.281792
  14 42 0.150417
  15 42 0.120897
  16 42 -0.0107346
  17 42 -0.196501
  18 42 -1.38745
  19 42 -0.151136
  20 42 0.987696
2600 20 840
  1 42 -0.592195
  2 42 0.612867
  3 42 0.899399
  4 42 0.719213
  5 42 -0.983082
  6 42 -0.307665
  7 42 0.993423
  8 42 -0.403728
  9 42 0.968392
  10 42 -0.369
  11 42 0.0344576
  12 42 0.112736
  13 42 0.765675
  14 42 -0.181712
  15 42 -0.0735953
  16 42 0.528747
  17 42 0.628904
  18 42 -0.784592
  19 42 -0.574784
  20 42 0.226206
2700 20 840
  1 42 0.769357
  2 42 0.468284
  3 42 0.398832
  4 42 0.472135
  5 42 1.55905
  6 42 2.08103
  7 42 0.866459
  8 42 -0.696814
  9 42 -0.855344
  10 42 -0.836073
  11 42 1.00852
  12 42 0.711165
  13 42 0.993486
  14 42 0.508635
  15 42 1.4901
  16 42 -0.390618
  17 42 0.512269
  18 42 0.280441
  19 42 -0.158276
  20 42 -0.825555
2800 20 840
  1 42 0.273121
  2 42 1.06716
  3 42 1.52774
  4 42 -0.395798
  5 42 2.30393
  6 42 -0.00536201
  7 42 -0.165592
  8 42 -0.413364
  9 42 -0.0947789
  10 42 0.719438
  11 42 -0.504414
  12 42 -0.026369
  13 42 0.361582
  14 42 0.681697
  15 42 -0.0680421
  16 42 0.26322
  17 42 -0.618671
  18 42 -0.342525
  19 42 -0.439718
  20 42 -0.269326
2900 20 840
  1 42 1.08661
  2 42 -0.257218
  3 42 0.359677
  4 42 0.331248
  5 42 0.871709
  6 42 0.13095
  7 42 1.15275
  8 42 -0.586382
  9 42 2.11316
  10 42 -0.227778
  11 42 0.79096
  12 42 0.600532
  13 42 0.385175
  14 42 -0.365991
  15 42 0.199142
  16 42 -0.0641673
  17 42 -0.889665
  18 42 -0.0737456
  19 42 0.299185
  20 42 -0.172292
3000 20 840
  1 42 -0.590191
  2 42 0.11514
  3 42 -0.239919
  4 42 0.269006
  5 42 0.275065
  6 42 0.585553
  7 42 -1.33772
  8 42 -0.145382
  9 42 0.457586
  10 42 0.0365037
  11 42 0.531439
  12 42 1.51801
  13 42 1.19023
  14 42 0.531836
  15 42 0.480729
  16 42 -0.4047
  17 42 -0.0878979
  18 42 0.209173
  19 42 1.03691
  20 42 -0.627179
3100 20 840
  1 42 -0.396332
  2 42 0.848825
  3 42 -0.534935
  4 42 1.0077
  5 42 0.88375
  6 42 -0.489342
  7 42 -0.328485
  8 42 0.0528974
  9 42 -0.259073
  10 42 -0.224286
  11 42 0.55396
  12 42 -0.309808
  13 42 0.107562
  14 42 -0.189396
  15 42 -0.416254
  16 42 -0.773071
  17 42 0.0884843
  18 42 -0.161151
  19 42 1.22554
  20 42 0.112013
3200 20 840
  1 42 1.59532
  2 42 0.217054
  3 42 -0.122093
  4 42 1.1894
  5 42 1.08239
  6 42 -0.265881
  7 42 -0.472221
  8 42 -0.280745
  9 42 -0.451353
  10 42 0.544804
  11 42 0.393734
  12 42 -1.38601
  13 42 -0.0824673
  14 42 -0.289666
  15 42 0.397677
  16 42 -0.42306
  17 42 -0.0983918
  18 42 0.020781
  19 42 0.481226
  20 42 0.253643
3300 20 840
  1 42 0.942451
  2 42 0.347479
  3 42 -0.908637
  4 42 -1.16214
  5 42 -0.175909
  6 42 0.470599
  7 42 -0.570211
  8 42 0.362117
  9 42 -0.207135
  10 42 1.40862
  11 42 0.803153
  12 42 0.3343
  13 42 0.36574
  14 42 0.148942
  15 42 0.403121
  16 42 0.182999
  17 42 0.365158
  18 42 0.237092
  19 42 0.116388
  20 42 0.380113
3400 20 840
  1 42 0.758344
  2 42 -0.359603
  3 42 -0.517391
  4 42 0.0314834
  5 42 1.12951
  6 42 0.59412
  7 42 0.804296
  8 42 0.385838
  9 42 -1.32883
  10 42 -0.73524
  11 42 1.53437
  12 42 0.67981
  13 42 -0.315431
  14 42 -0.29896
  15 42 0.370758
  16 42 -0.802865
  17 42 -0.714768
  18 42 -0.161581
  19 42 0.103889
  20 42 0.112117
3500 20 840
  1 42 0.022249
  2 42 0.56504
  3 42 0.604681
  4 42 0.545551
  5 42 -0.45178
  6 42 0.324481
  7 42 0.226811
  8 42 0.767533
  9 42 0.547676
  10 42 0.806519
  11 42 -0.25866
  12 42 0.0534587
  13 42 0.691366
  14 42 -0.0618342
  15 42 -1.02224
  16 42 0.399831
  17 42 0.936776
  18 42 -0.135296
  19 42 0.513606
  20 42 1.24072
3600 20 840
  1 42 1.03632
  2 42 0.0722952
  3 42 0.782293
  4 42 0.0109422
  5 42 0.729444
  6 42 0.37205
  7 42 0.684334
  8 42 0.897111
  9 42 0.622178
  10 42 -0.591911
  11 42 0.429972
  12 42 -0.766716
  13 42 0.177649
  14 42 0.495607
  15 42 0.000881928
  16 42 -0.0321271
  17 42 -0.618716
  18 42 -0.506844
  19 42 0.447381
  20 42 0.300674
3700 20 840
  1 42 -0.697894
  2 42 0.50351
  3 42 -0.286808
  4 42 -0.0272512
  5 42 -0.589733
  6 42 0.0822776
  7 42 0.153698
  8 42 -0.211033
  9 42 -1.15644
  10 42 1.32394
  11 42 -0.253709
  12 42 0.0126838
  13 42 0.934877
  14 42 0.116993
  15 42 0.606587
  16 42 -0.111884
  17 42 1.39137
  18 42 0.724901
  19 42 -0.588441
  20 42 -0.48048
3800 20 840
  1 42 0.188906
  2 42 0.465125
  3 42 -0.0497557
  4 42 -0.29132
  5 42 -1.21027
  6 42 -0.231711
  7 42 0.445138
  8 42 0.133935
  9 42 1.9161
  10 42 0.629042
  11 42 0.0990739
  12 42 -0.828771
  13 42 0.205487
  14 42 0.0230976
  15 42 -0.242205
  16 42 0.390016
  17 42 -0.147764
  18 42 0.416712
  19 42 -0.610656
  20 42 1.00253
3900 20 840
  1 42 -1.17046
  2 42 -0.203218
  3 42 -0.589031
  4 42 0.46412
  5 42 0.839334
  6 42 -0.436704
  7 42 -0.238051
  8 42 0.737164
  9 42 1.00447
  10 42 0.108923
  11 42 0.587582
  12 42 0.236442
  13 42 -0.0314267
  14 42 0.465728
  15 42 0.513538
  16 42 -0.297427
  17 42 0.661026
  18 42 -0.490171
  19 42 -0.0423274
  20 42 -0.420348
4000 20 840
  1 42 0.186171
  2 42 1.05972
  3 42 0.497855
  4 42 0.23951
  5 42 1.69017
  6 42 0.621494
  7 42 0.817727
  8 42 0.242706
  9 42 0.164109
  10 42 0.814532
  11 42 -0.308988
  12 42 0.578307
  13 42 0.293344
  14 42 0.308296
  15 42 0.135008
  16 42 -1.25755
  17 42 -0.704943
  18 42 0.562449
  19 42 -0.291871
  20 42 -0.542799
4100 20 840
  1 42 0.60803
  2 42 -0.256302
  3 42 0.671169
  4 42 0.351978
  5 42 -0.254255
  6 42 -1.05285
  7 42 -0.43876
  8 42 0.280205
  9 42 0.0377581
  10 42 -0.435696
  11 42 -0.141841
  12 42 0.521768
  13 42 1.01999
  14 42 0.200517
  15 42 -0.637896
  16 42 -0.456163
  17 42 0.0778113
  18 42 0.302885
  19 42 -0.709691
  20 42 -0.490009
4200 20 840
  1 42 0.395857
  2 42 0.577923
  3 42 -0.0436732
  4 42 0.398675
  5 42 1.40111
  6 42 -0.370825
  7 42 1.19519
  8 42 0.0553836
  9 42 -0.405482
  10 42 0.00883747
  11 42 -0.53462
  12 42 -0.0744259
  13 42 0.848952
  14 42 0.223562
  15 42 0.412705
  16 42 1.06549
  17 42 0.0802493
  18 42 -0.527001
  19 42 -0.0167981
  20 42 1.26841
4300 20 840
  1 42 0.581543
  2 42 0.575197
  3 42 0.183905
  4 42 0.127195
  5 42 -0.270329
  6 42 1.07687
  7 42 0.606502
  8 42 -0.865944
  9 42 0.929183
  10 42 -0.237563
  11 42 0.846085
  12 42 0.90698
  13 42 0.124152
  14 42 1.14531
  15 42 0.351771
  16 42 -0.0359496
  17 42 0.261669
  18 42 0.860166
  19 42 0.248343
  20 42 -0.234877
4400 20 840
  1 42 0.992401
  2 42 0.269005
  3 42 0.19861
  4 42 0.475564
  5 42 0.334245
  6 42 0.52982
  7 42 0.497054
  8 42 0.208891
  9 42 0.711094
  10 42 -0.081681
  11 42 0.470849
  12 42 -0.480106
  13 42 1.05714
  14 42 0.850418
  15 42 0.451459
  16 42 0.749576
  17 42 -0.0914641
  18 42 -1.05688
  19 42 1.05337
  20 42 0.57641
4500 20 840
  1 42 -0.25606
  2 42 -0.716843
  3 42 1.41168
  4 42 0.31429
  5 42 0.548774
  6 42 -1.11618
  7 42 1.13611
  8 42 -0.00570977
  9 42 0.941624
  10 42 0.210645
  11 42 0.745796
  12 42 -0.173686
  13 42 0.398468
  14 42 0.584705
  15 42 -0.236008
  16 42 -1.56482
  17 42 0.499638
  18 42 -0.187051
  19 42 2.36231
  20 42 0.762041
4600 20 840
  1 42 0.57155
  2 42 -0.063382
  3 42 -0.289374
  4 42 0.981302
  5 42 0.0439334
  6 42 -0.285062
  7 42 0.387614
  8 42 -0.908438
  9 42 0.080757
  10 42 0.61919
  11 42 0.0691247
  12 42 -0.00983948
  13 42 0.0617308
  14 42 -0.347033
  15 42 1.42315
  16 42 -0.391446
  17 42 0.378241
  18 42 1.15134
  19 42 1.06091
  20 42 -0.555764
4700 20 840
  1 42 0.863959
  2 42 -0.690757
  3 42 0.686514
  4 42 0.473279
  5 42 -0.615284
  6 42 -0.148725
  7 42 -1.11167
  8 42 0.358508
  9 42 0.760848
  10 42 0.586266
  11 42 0.336603
  12 42 -0.347726
  13 42 0.689507
  14 42 -1.04171
  15 42 1.35159
  16 42 0.0656706
  17 42 -0.434128
  18 42 -0.107715
  19 42 -0.923299
  20 42 0.476301
4800 20 840
  1 42 0.0634953
  2 42 0.27479
  3 42 -0.560035
  4 42 -0.789649
  5 42 -1.3485
  6 42 -0.718131
  7 42 -0.236919
  8 42 0.450703
  9 42 -0.58767
  10 42 0.277924
  11 42 -0.602847
  12 42 -0.290984
  13 42 -0.290638
  14 42 -0.140192
  15 42 0.355642
  16 42 -0.162938
  17 42 -0.436215
  18 42 -0.306239
  19 42 -1.56825
  20 42 0.827402
4900 20 840
  1 42 -0.229742
  2 42 0.856813
  3 42 -1.50002
  4 42 0.160425
  5 42 0.178101
  6 42 -0.728912
  7 42 1.18289
  8 42 0.0718945
  9 42 0.0549969
  10 42 0.418887
  11 42 -0.0323075
  12 42 -0.352187
  13 42 0.813866
  14 42 0.107496
  15 42 0.753666
  16 42 -0.59333
  17 42 0.797053
  18 42 0.220712
  19 42 -0.985947
  20 42 0.835584
5000 20 840
  1 42 -0.342054
  2 42 0.239161
  3 42 0.533788
  4 42 1.26563
  5 42 0.295597
  6 42 -0.0601977
  7 42 0.0450293
  8 42 0.525474
  9 42 0.454365
  10 42 0.000323229
  11 42 -0.00753574
  12 42 -1.07569
  13 42 0.659227
  14 42 0.187615
  15 42 0.0124778
  16 42 0.609411
  17 42 0.838644
  18 42 -1.41965
  19 42 -0.379631
  20 42 -0.852109
5100 20 840
  1 42 0.577006
  2 42 -0.0689849
  3 42 -0.0594778
  4 42 0.229291
  5 42 -0.613882
  6 42 1.37793
  7 42 2.06574
  8 42 0.679898
  9 42 -0.113651
  10 42 0.28775
  11 42 0.482084
  12 42 -0.503558
  13 42 1.03033
  14 42 -0.366192
  15 42 0.217014
  16 42 -0.321399
  17 42 0.523546
  18 42 0.463744
  19 42 0.758917
  20 42 -0.768587
5200 20 840
  1 42 0.198857
  2 42 -0.0861132
  3 42 -0.573046
  4 42 0.441856
  5 42 0.213697
  6 42 0.198902
  7 42 -0.0178868
  8 42 -0.0746164
  9 42 0.300469
  10 42 0.443785
  11 42 0.0889661
  12 42 0.252587
  13 42 -0.647481
  14 42 0.391816
  15 42 0.420683
  16 42 0.143008
  17 42 -0.676155
  18 42 0.256561
  19 42 -0.033988
  20 42 0.0407268
5300 20 840
  1 42 -0.489419
  2 42 0.861443
  3 42 -0.0268616
  4 42 -1.09208
  5 42 0.199133
  6 42 0.24893
  7 42 1.71985
  8 42 0.381726
  9 42 0.253402
  10 42 0.0413974
  11 42 0.38249
  12 42 0.823098
  13 42 0.441943
  14 42 -0.112123
  15 42 0.337075
  16 42 1.13763
  17 42 -0.900799
  18 42 0.0766934
  19 42 -1.40372
  20 42 0.518594
5400 20 840
  1 42 -0.11317
  2 42 -0.619491
  3 42 -0.756342
  4 42 0.965584
  5 42 0.17736
  6 42 -0.195824
  7 42 -0.0145128
  8 42 -1.07316
  9 42 0.196036
  10 42 -0.665612
  11 42 0.572738
  12 42 0.169273
  13 42 0.10064
  14 42 -0.252172
  15 42 0.403334
  16 42 0.946745
  17 42 -0.212666
  18 42 -0.459494
  19 42 -0.404302
  20 42 0.0406705
5500 20 840
  1 42 -0.285009
  2 42 0.292409
  3 42 1.84335
  4 42 0.406347
  5 42 0.736574
  6 42 -0.105934
  7 42 -0.381523
  8 42 -0.545766
  9 42 -1.02934
  10 42 0.527596
  11 42 0.00732746
  12 42 -0.0731666
  13 42 0.144252
  14 42 -0.309889
  15 42 -0.112332
  16 42 -1.22679
  17 42 0.323451
  18 42 -0.699497
  19 42 0.715289
  20 42 -0.477046
5600 20 840
  1 42 0.481527
  2 42 0.867755
  3 42 0.521989
  4 42 -0.302572
  5 42 1.04406
  6 42 0.385479
  7 42 -0.296368
  8 42 0.332657
  9 42 0.486664
  10 42 -0.290858
  11 42 0.862101
  12 42 -0.567631
  13 42 0.349481
  14 42 0.308962
  15 42 0.0843474
  16 42 -0.634121
  17 42 -0.804915
  18 42 -0.816153
  19 42 -1.8539
  20 42 -0.432944
5700 20 840
  1 42 0.237534
  2 42 1.02686
  3 42 0.212219
  4 42 -0.166715
  5 42 -0.522171
  6 42 0.40551
  7 42 0.162865
  8 42 0.175878
  9 42 1.06426
  10 42 1.60202
  11 42 -0.111556
  12 42 -0.272358
  13 42 0.539941
  14 42 0.157417
  15 42 0.411234
  16 42 -0.130604
  17 42 0.726129
  18 42 -0.1239
  19 42 1.0934
  20 42 -0.267946
5800 20 840
  1 42 0.778014
  2 42 0.418579
  3 42 -1.64635
  4 42 -1.03174
  5 42 0.612062
  6 42 0.790009
  7 42 1.08942
  8 42 0.614512
  9 42 1.31395
  10 42 0.529002
  11 42 0.47563
  12 42 -0.255527
  13 42 -0.300377
  14 42 -0.00929586
  15 42 0.0359011
  16 42 0.293582
  17 42 -1.27633
  18 42 -0.365002
  19 42 3.99985
  20 42 1.43646
5900 20 840
  1 42 0.455176
  2 42 -1.02234
  3 42 -0.699655
  4 42 0.200125
  5 42 -0.387751
  6 42 0.503676
  7 42 -0.650917
  8 42 -0.066429
  9 42 0.236393
  10 42 -0.0562914
  11 42 0.387332
  12 42 0.116059
  13 42 0.63391
  14 42 0.289858
  15 42 0.899033
  16 42 -0.701391
  17 42 0.446146
  18 42 1.09298
  19 42 -0.657789
  20 42 -0.197938
6000 20 840
  1 42 0.919614
  2 42 0.881618
  3 42 0.908128
  4 42 0.963667
  5 42 -0.0744753
  6 42 -0.27024
  7 42 0.795379
  8 42 -0.055387
  9 42 0.193639
  10 42 0.404021
  11 42 -0.338807
  12 42 -0.254922
  13 42 0.293978
  14 42 -0.0078122
  15 42 -0.408657
  16 42 -0.643844
  17 42 -0.556714
  18 42 1.07102
  19 42 1.93539
  20 42 0.689439
6100 20 840
  1 42 -0.5904
  2 42 -0.648421
  3 42 -0.270317
  4 42 0.448561
  5 42 0.348446
  6 42 0.381122
  7 42 1.60153
  8 42 0.452096
  9 42 -1.59528
  10 42 0.13554
  11 42 -0.000821499
  12 42 -0.0765979
  13 42 1.05157
  14 42 0.311504
  15 42 -0.199888
  16 42 0.232146
  17 42 0.943639
  18 42 -0.830787
  19 42 -0.673069
  20 42 -0.779562
6200 20 840
  1 42 0.0257121
  2 42 0.639899
  3 42 -0.315331
  4 42 -0.0707613
  5 42 -0.402964
  6 42 0.26358
  7 42 -0.124312
  8 42 0.71436
  9 42 -0.650016
  10 42 0.547919
  11 42 -0.55153
  12 42 -0.210988
  13 42 0.812462
  14 42 0.0449942
  15 42 0.52101
  16 42 1.15343
  17 42 0.681823
  18 42 -0.706695
  19 42 -1.71781
  20 42 0.761998
6300 20 840
  1 42 -0.339696
  2 42 1.29986
  3 42 1.49091
  4 42 -0.124752
  5 42 -0.218016
  6 42 -0.168245
  7 42 0.441598
  8 42 0.390675
  9 42 0.0909679
  10 42 -0.139698
  11 42 0.998629
  12 42 1.3342
  13 42 0.645266
  14 42 -0.213858
  15 42 -0.442968
  16 42 -1.12755
  17 42 -0.360176
  18 42 -0.45747
  19 42 -0.645089
