# Chunk-averaged data for fix sternForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount c_sternComp
  18 42 -1.35346
  19 42 -0.0162735
  20 42 0.729005
1800 20 840
  1 42 -0.718388
  2 42 -0.961257
  3 42 0.255371
  4 42 -0.0800369
  5 42 -1.75353
  6 42 -1.32181
  7 42 -0.708002
  8 42 0.100011
  9 42 0.48416
  10 42 -0.195921
  11 42 -1.27539
  12 42 -0.0325074
  13 42 -0.1592
  14 42 0.26822
  15 42 0.50242
  16 42 -0.0512793
  17 42 0.226464
  18 42 -0.204698
  19 42 0.123689
  20 42 0.172554
1900 20 840
  1 42 0.745114
  2 42 -0.201044
  3 42 0.617617
  4 42 0.513087
  5 42 0.43026
  6 42 0.680342
  7 42 1.15972
  8 42 -0.175304
  9 42 -0.446668
  10 42 -1.34301
  11 42 -1.96158
  12 42 -0.204232
  13 42 -1.25928
  14 42 -0.294594
  15 42 -0.233325
  16 42 -1.58438
  17 42 -0.0625559
  18 42 -0.551222
  19 42 -0.117035
  20 42 -0.702673
2000 20 840
  1 42 -0.0456232
  2 42 -0.734806
  3 42 -0.556861
  4 42 0.672283
  5 42 0.500582
  6 42 0.850386
  7 42 -0.306115
  8 42 0.100684
  9 42 0.561881
  10 42 -1.40574
  11 42 -2.56393
  12 42 0.74185
  13 42 0.669876
  14 42 0.768954
  15 42 -0.164635
  16 42 1.9141
  17 42 0.271908
  18 42 1.98865
  19 42 -1.28177
  20 42 -0.0828966
2100 20 840
  1 42 0.123921
  2 42 0.096293
  3 42 -0.620397
  4 42 0.116724
  5 42 -0.00904204
  6 42 -1.4064
  7 42 -0.520245
  8 42 -0.358387
  9 42 0.344066
  10 42 -0.0817544
  11 42 -0.350594
  12 42 0.377244
  13 42 -1.258
  14 42 -0.107103
  15 42 -0.403932
  16 42 -0.932865
  17 42 -0.223997
  18 42 0.90827
  19 42 -1.59524
  20 42 -0.0540687
2200 20 840
  1 42 -0.419059
  2 42 0.0362729
  3 42 0.820772
  4 42 0.532719
  5 42 0.294621
  6 42 -1.4035
  7 42 0.187527
  8 42 -0.59131
  9 42 0.576512
  10 42 0.000218373
  11 42 -1.18698
  12 42 -1.34112
  13 42 -1.64695
  14 42 -0.0806334
  15 42 0.211349
  16 42 -1.69948
  17 42 -0.493768
  18 42 0.876162
  19 42 0.26979
  20 42 0.0850897
2300 20 840
  1 42 0.280138
  2 42 0.840164
  3 42 0.732544
  4 42 -0.574949
  5 42 -0.0320454
  6 42 -0.16141
  7 42 -1.51377
  8 42 -0.0602375
  9 42 0.203769
  10 42 0.985085
  11 42 2.12671
  12 42 -0.0330518
  13 42 0.353107
  14 42 1.06556
  15 42 -0.915892
  16 42 -0.514428
  17 42 0.915562
  18 42 0.001184
  19 42 -0.513251
  20 42 -0.114844
2400 20 840
  1 42 0.400185
  2 42 0.533903
  3 42 -0.20524
  4 42 0.237214
  5 42 1.41008
  6 42 -0.484513
  7 42 0.395696
  8 42 -0.322277
  9 42 -1.23082
  10 42 -0.496373
  11 42 0.00716242
  12 42 -0.338171
  13 42 0.187235
  14 42 -0.169754
  15 42 0.625722
  16 42 -0.0256469
  17 42 -0.652384
  18 42 -1.06449
  19 42 0.0124108
  20 42 -1.66787
2500 20 840
  1 42 0.535867
  2 42 -0.162832
  3 42 -0.154452
  4 42 -0.203092
  5 42 -0.295688
  6 42 -0.996211
  7 42 -0.472388
  8 42 -0.341227
  9 42 -0.0675359
  10 42 1.25695
  11 42 0.189135
  12 42 -0.463983
  13 42 0.198772
  14 42 -0.659164
  15 42 -0.320364
  16 42 0.632999
  17 42 0.0198237
  18 42 0.209365
  19 42 0.147061
  20 42 0.749358
2600 20 840
  1 42 1.01768
  2 42 -0.552707
  3 42 0.968769
  4 42 -1.00022
  5 42 0.0683136
  6 42 0.225644
  7 42 0.248992
  8 42 0.335417
  9 42 -0.148082
  10 42 -1.90715
  11 42 2.23883
  12 42 -0.0796411
  13 42 -0.899177
  14 42 -0.369129
  15 42 -0.430404
  16 42 0.272414
  17 42 -2.69414
  18 42 -0.86663
  19 42 0.483927
  20 42 0.851196
2700 20 840
  1 42 -1.29164
  2 42 -0.31862
  3 42 -0.0617226
  4 42 -0.393193
  5 42 -0.440903
  6 42 1.16481
  7 42 -1.11241
  8 42 -0.808679
  9 42 -0.78834
  10 42 -0.166502
  11 42 -0.117324
  12 42 0.675571
  13 42 -0.539581
  14 42 -0.345612
  15 42 0.132147
  16 42 1.09903
  17 42 -0.730752
  18 42 -0.55331
  19 42 0.409148
  20 42 -0.205774
2800 20 840
  1 42 0.286696
  2 42 -0.189768
  3 42 -1.21945
  4 42 -0.294458
  5 42 -1.43806
  6 42 1.05146
  7 42 0.129355
  8 42 -0.282024
  9 42 0.413878
  10 42 0.779753
  11 42 -0.177817
  12 42 -0.254645
  13 42 -0.216447
  14 42 0.127831
  15 42 -0.0821822
  16 42 -1.31792
  17 42 -0.620061
  18 42 0.318583
  19 42 -0.0753615
  20 42 -0.57577
2900 20 840
  1 42 -0.60637
  2 42 -0.308997
  3 42 0.00051944
  4 42 -0.41433
  5 42 0.00171358
  6 42 -1.03736
  7 42 -0.20482
  8 42 1.00722
  9 42 -0.523459
  10 42 -0.186414
  11 42 0.0376025
  12 42 -0.789348
  13 42 -0.303577
  14 42 -0.295586
  15 42 0.127459
  16 42 0.728342
  17 42 0.00662712
  18 42 -1.0673
  19 42 0.702359
  20 42 -0.319578
3000 20 840
  1 42 -0.261519
  2 42 1.07421
  3 42 -0.701734
  4 42 -0.333976
  5 42 0.244553
  6 42 0.851148
  7 42 -0.298499
  8 42 -0.445751
  9 42 -0.388362
  10 42 0.942345
  11 42 -2.41491
  12 42 -0.281449
  13 42 -0.245922
  14 42 -0.057246
  15 42 0.18048
  16 42 -0.408582
  17 42 -1.47532
  18 42 1.19481
  19 42 0.14873
  20 42 -0.847986
3100 20 840
  1 42 -0.170751
  2 42 -0.0478214
  3 42 -0.425649
  4 42 -0.0877297
  5 42 -0.52505
  6 42 0.403111
  7 42 0.58703
  8 42 -1.4968
  9 42 -0.228516
  10 42 0.448863
  11 42 -0.83933
  12 42 0.764524
  13 42 0.0391642
  14 42 0.416732
  15 42 -0.469282
  16 42 -0.447561
  17 42 -0.27748
  18 42 0.556815
  19 42 0.580951
  20 42 -0.928042
3200 20 840
  1 42 -1.5253
  2 42 -0.155604
  3 42 0.0950611
  4 42 -0.262056
  5 42 0.81518
  6 42 -1.02154
  7 42 0.58505
  8 42 0.261496
  9 42 -0.248609
  10 42 0.218026
  11 42 -0.577741
  12 42 0.0951987
  13 42 0.0896074
  14 42 -0.24143
  15 42 -0.580483
  16 42 1.99164
  17 42 -0.405433
  18 42 0.488854
  19 42 0.500532
  20 42 -0.659534
3300 20 840
  1 42 -0.23134
  2 42 0.498626
  3 42 -0.0169354
  4 42 0.410497
  5 42 0.616799
  6 42 -0.433742
  7 42 -0.114732
  8 42 -0.0925112
  9 42 0.184071
  10 42 0.616654
  11 42 1.26392
  12 42 0.752072
  13 42 -0.303825
  14 42 -0.0158383
  15 42 -1.16906
  16 42 -1.57825
  17 42 0.176137
  18 42 -0.00292743
  19 42 -0.647991
  20 42 -0.967595
3400 20 840
  1 42 -0.941698
  2 42 0.44909
  3 42 1.01859
  4 42 0.447404
  5 42 0.576256
  6 42 1.33266
  7 42 -0.375044
  8 42 0.446034
  9 42 -0.794309
  10 42 -0.968766
  11 42 0.340199
  12 42 -0.258563
  13 42 -0.248262
  14 42 -0.530649
  15 42 0.31572
  16 42 1.01998
  17 42 -0.0906869
  18 42 -0.560291
  19 42 -0.0656036
  20 42 -0.409863
3500 20 840
  1 42 -1.03073
  2 42 -0.44541
  3 42 0.466393
  4 42 -0.406351
  5 42 0.179298
  6 42 0.177824
  7 42 -0.935659
  8 42 -0.493409
  9 42 -0.125294
  10 42 0.095393
  11 42 1.3897
  12 42 0.57272
  13 42 -0.271475
  14 42 -0.0560521
  15 42 -0.816823
  16 42 1.5248
  17 42 -1.86085
  18 42 -0.928489
  19 42 -0.512024
  20 42 1.19548
3600 20 840
  1 42 -0.98861
  2 42 0.3873
  3 42 0.12645
  4 42 0.567485
  5 42 0.0558371
  6 42 -2.04111
  7 42 0.209344
  8 42 -1.60655
  9 42 -0.276942
  10 42 0.000161807
  11 42 0.883529
  12 42 -0.683862
  13 42 -0.457573
  14 42 0.291091
  15 42 -0.895647
  16 42 -0.00441813
  17 42 -0.182336
  18 42 -0.610826
  19 42 -0.862072
  20 42 0.594566
3700 20 840
  1 42 -0.254494
  2 42 -0.268946
  3 42 -0.37204
  4 42 0.0405179
  5 42 1.1825
  6 42 0.460436
  7 42 -0.8331
  8 42 -0.375634
  9 42 -1.12092
  10 42 -0.0507234
  11 42 -0.536899
  12 42 -0.319633
  13 42 0.265203
  14 42 0.312324
  15 42 -0.573555
  16 42 0.109052
  17 42 0.0106897
  18 42 0.654256
  19 42 0.760675
  20 42 -0.212825
3800 20 840
  1 42 -0.617086
  2 42 -0.222841
  3 42 -0.0152236
  4 42 -1.71673
  5 42 0.298528
  6 42 -1.00349
  7 42 -0.444495
  8 42 0.776409
  9 42 -0.116456
  10 42 0.189619
  11 42 -1.5151
  12 42 -0.710005
  13 42 -0.514945
  14 42 -0.89715
  15 42 -1.39629
  16 42 -0.0511206
  17 42 -0.0168883
  18 42 -1.88132
  19 42 1.05317
  20 42 0.638073
3900 20 840
  1 42 0.81996
  2 42 0.204409
  3 42 -0.897627
  4 42 0.230973
  5 42 -0.278384
  6 42 -0.216319
  7 42 0.59013
  8 42 0.287586
  9 42 0.05391
  10 42 0.451448
  11 42 -0.555602
  12 42 -0.501032
  13 42 -0.297308
  14 42 -0.76072
  15 42 0.0782089
  16 42 -1.86305
  17 42 -0.289025
  18 42 2.0554
  19 42 1.19736
  20 42 -1.18489
4000 20 840
  1 42 -0.227846
  2 42 0.71691
  3 42 -1.33707
  4 42 -0.481885
  5 42 -0.605433
  6 42 -0.865908
  7 42 -1.27342
  8 42 -0.0347279
  9 42 0.0776011
  10 42 1.02022
  11 42 -0.914733
  12 42 -0.0886809
  13 42 -0.345413
  14 42 0.86281
  15 42 0.646815
  16 42 -1.193
  17 42 -0.109252
  18 42 1.30212
  19 42 -0.220953
  20 42 0.828223
4100 20 840
  1 42 0.431749
  2 42 -0.291332
  3 42 -0.698998
  4 42 -0.39616
  5 42 -1.1804
  6 42 -0.83706
  7 42 0.150301
  8 42 -0.0419878
  9 42 -0.462818
  10 42 -0.851029
  11 42 0.95779
  12 42 -1.13513
  13 42 -0.940934
  14 42 0.302077
  15 42 -0.544711
  16 42 1.28587
  17 42 -0.929055
  18 42 0.613838
  19 42 0.24618
  20 42 -1.06382
4200 20 840
  1 42 0.558285
  2 42 -1.02904
  3 42 -0.528453
  4 42 0.0784867
  5 42 -1.20785
  6 42 0.910134
  7 42 -0.21669
  8 42 -0.0527011
  9 42 0.0954805
  10 42 -0.664314
  11 42 -0.310142
  12 42 0.0507305
  13 42 -0.70098
  14 42 0.399363
  15 42 -0.166649
  16 42 -1.52689
  17 42 -0.219928
  18 42 0.708364
  19 42 0.29101
  20 42 -0.554568
4300 20 840
  1 42 -0.103967
  2 42 -0.374906
  3 42 0.205568
  4 42 -0.572867
  5 42 0.118579
  6 42 -1.13901
  7 42 -0.228561
  8 42 0.534571
  9 42 0.132598
  10 42 -0.202278
  11 42 -0.225246
  12 42 0.656008
  13 42 -0.106782
  14 42 0.0474498
  15 42 -0.0347164
  16 42 0.223393
  17 42 -1.21911
  18 42 0.452086
  19 42 -0.289921
  20 42 0.486092
4400 20 840
  1 42 0.497381
  2 42 0.204372
  3 42 0.808029
  4 42 -0.495844
  5 42 0.823515
  6 42 -1.10586
  7 42 0.68768
  8 42 -0.235988
  9 42 -0.067708
  10 42 -0.0604011
  11 42 0.368608
  12 42 0.00675426
  13 42 0.323038
  14 42 -0.320798
  15 42 0.0817467
  16 42 1.51092
  17 42 -0.724978
  18 42 -1.34968
  19 42 -0.389995
  20 42 -1.16823
4500 20 840
  1 42 0.0143956
  2 42 0.276572
  3 42 0.131707
  4 42 -2.06815
  5 42 -0.731908
  6 42 0.205393
  7 42 0.607411
  8 42 -0.508506
  9 42 0.224874
  10 42 1.49034
  11 42 -0.406553
  12 42 0.0213048
  13 42 0.285202
  14 42 -0.252759
  15 42 -0.523972
  16 42 1.1122
  17 42 0.126896
  18 42 -0.552112
  19 42 -0.195987
  20 42 0.720421
4600 20 840
  1 42 0.0535959
  2 42 -1.04329
  3 42 0.0321264
  4 42 -0.939768
  5 42 -0.0548948
  6 42 -0.775432
  7 42 0.319746
  8 42 -0.890565
  9 42 0.2392
  10 42 -0.26462
  11 42 1.25194
  12 42 0.150224
  13 42 -1.21417
  14 42 0.0624207
  15 42 0.235999
  16 42 -0.287736
  17 42 -0.821241
  18 42 -2.35616
  19 42 -0.154717
  20 42 -0.0848359
4700 20 840
  1 42 -0.99751
  2 42 0.530466
  3 42 -0.166183
  4 42 0.0284435
  5 42 -0.856672
  6 42 -1.6566
  7 42 -0.539966
  8 42 -1.24502
  9 42 -0.311036
  10 42 0.764051
  11 42 -0.0510582
  12 42 0.639108
  13 42 -0.94343
  14 42 0.102397
  15 42 0.442501
  16 42 -0.249698
  17 42 0.110136
  18 42 -0.749939
  19 42 -0.367046
  20 42 1.73564
4800 20 840
  1 42 0.474028
  2 42 0.096849
  3 42 0.0603668
  4 42 1.09743
  5 42 0.47367
  6 42 -0.574573
  7 42 0.11236
  8 42 0.272722
  9 42 0.220289
  10 42 -1.13311
  11 42 -0.109172
  12 42 -0.54947
  13 42 0.0247746
  14 42 -0.635626
  15 42 -0.506132
  16 42 1.04207
  17 42 -0.723083
  18 42 0.12303
  19 42 -0.388825
  20 42 -0.155016
4900 20 840
  1 42 -0.166104
  2 42 -0.535552
  3 42 0.0134763
  4 42 0.68526
  5 42 0.503073
  6 42 0.689955
  7 42 -1.10053
  8 42 -0.10013
  9 42 -1.50945
  10 42 -0.618952
  11 42 -2.12737
  12 42 0.460548
  13 42 -0.439974
  14 42 0.0409363
  15 42 0.913243
  16 42 -0.159062
  17 42 -0.263362
  18 42 1.0066
  19 42 0.169405
  20 42 -2.63932
5000 20 840
  1 42 0.29706
  2 42 0.855538
  3 42 0.335625
  4 42 -0.476828
  5 42 1.59763
  6 42 0.542951
  7 42 -0.426991
  8 42 -0.66915
  9 42 0.762083
  10 42 0.017372
  11 42 -1.20139
  12 42 0.0358721
  13 42 -1.86933
  14 42 -0.410128
  15 42 0.117918
  16 42 -0.16254
  17 42 -1.05297
  18 42 2.23614
  19 42 0.278109
  20 42 -0.0584241
5100 20 840
  1 42 -0.483938
  2 42 -0.819933
  3 42 0.0035049
  4 42 0.662976
  5 42 -1.37127
  6 42 -0.676434
  7 42 -0.175524
  8 42 -0.0180366
  9 42 0.493441
  10 42 -0.392827
  11 42 1.09809
  12 42 0.269752
  13 42 -1.02396
  14 42 0.932724
  15 42 -0.223885
  16 42 -1.44114
  17 42 -0.929952
  18 42 1.6915
  19 42 0.893323
  20 42 -0.785004
5200 20 840
  1 42 -0.0778578
  2 42 -0.245144
  3 42 -1.23707
  4 42 -0.682561
  5 42 -0.824681
  6 42 1.12339
  7 42 -0.456395
  8 42 0.20184
  9 42 -0.487763
  10 42 0.623746
  11 42 -0.641273
  12 42 -0.593047
  13 42 -0.452187
  14 42 1.09926
  15 42 -0.0819156
  16 42 1.43422
  17 42 0.914772
  18 42 -1.59343
  19 42 0.625974
  20 42 0.280414
5300 20 840
  1 42 0.710356
  2 42 0.966867
  3 42 -0.521557
  4 42 -1.04899
  5 42 0.0679079
  6 42 0.0480318
  7 42 -0.118646
  8 42 -0.150267
  9 42 -1.20339
  10 42 0.0297386
  11 42 1.24467
  12 42 -0.82362
  13 42 -0.197956
  14 42 0.344142
  15 42 0.146786
  16 42 -0.913921
  17 42 0.467036
  18 42 0.078489
  19 42 0.814187
  20 42 -0.516118
5400 20 840
  1 42 0.129098
  2 42 0.449436
  3 42 0.0697026
  4 42 0.64813
  5 42 -0.495642
  6 42 -1.47171
  7 42 -0.047334
  8 42 0.324075
  9 42 -1.3974
  10 42 0.780332
  11 42 -0.88831
  12 42 -2.6238
  13 42 0.802071
  14 42 -1.47515
  15 42 0.235807
  16 42 -0.693325
  17 42 -0.578557
  18 42 -1.31273
  19 42 -1.59547
  20 42 1.70853
5500 20 840
  1 42 -1.28395
  2 42 -0.408802
  3 42 0.337214
  4 42 -0.309036
  5 42 -1.49063
  6 42 -2.06517
  7 42 -0.468843
  8 42 0.0474644
  9 42 -0.922037
  10 42 0.672599
  11 42 -0.119102
  12 42 0.0800132
  13 42 -0.956671
  14 42 -1.43198
  15 42 -0.302192
  16 42 1.37702
  17 42 -1.7699
  18 42 0.224336
  19 42 -1.00938
  20 42 0.319549
5600 20 840
  1 42 -0.176329
  2 42 -0.0752167
  3 42 -1.28843
  4 42 -1.01903
  5 42 -0.71343
  6 42 -0.130237
  7 42 -0.00621143
  8 42 -0.00297852
  9 42 -0.953496
  10 42 -0.507496
  11 42 0.572365
  12 42 0.572041
  13 42 -0.880366
  14 42 -1.66859
  15 42 -0.470322
  16 42 0.617424
  17 42 -0.741619
  18 42 -0.227598
  19 42 -1.54653
  20 42 -1.42389
5700 20 840
  1 42 -0.424504
  2 42 -0.435241
  3 42 -0.119259
  4 42 -0.215442
  5 42 -0.53867
  6 42 0.168326
  7 42 -0.615652
  8 42 1.0391
  9 42 0.357851
  10 42 -0.607421
  11 42 0.710955
  12 42 -1.21483
  13 42 -0.351315
  14 42 -0.288771
  15 42 -0.419729
  16 42 -0.399877
  17 42 -0.501049
  18 42 0.307402
  19 42 -0.974815
  20 42 -0.148647
5800 20 840
  1 42 -0.433368
  2 42 0.52625
  3 42 -0.763332
  4 42 -0.0958433
  5 42 -0.225015
  6 42 0.0274501
  7 42 0.124082
  8 42 0.0954203
  9 42 -0.0383504
  10 42 0.854226
  11 42 -0.171626
  12 42 -0.762384
  13 42 -1.17511
  14 42 0.00619832
  15 42 -1.18168
  16 42 -1.41277
  17 42 0.380339
  18 42 -0.111824
  19 42 -0.276532
  20 42 -0.297389
5900 20 840
  1 42 -0.117699
  2 42 0.391229
  3 42 -0.989019
  4 42 0.282683
  5 42 -0.336354
  6 42 0.773402
  7 42 -0.0594505
  8 42 -0.260379
  9 42 -0.508332
  10 42 -0.101746
  11 42 0.478333
  12 42 0.304951
  13 42 -0.306814
  14 42 0.323082
  15 42 0.116439
  16 42 1.49118
  17 42 -0.416583
  18 42 0.977185
  19 42 0.49268
  20 42 -1.18805
6000 20 840
  1 42 -0.623112
  2 42 0.445602
  3 42 0.332386
  4 42 -1.02984
  5 42 0.458654
  6 42 0.678715
  7 42 0.366089
  8 42 -0.907083
  9 42 -0.426541
  10 42 -0.296229
  11 42 0.31878
  12 42 0.767605
  13 42 -0.613158
  14 42 0.239374
  15 42 -1.0821
  16 42 0.69113
  17 42 0.321916
  18 42 -0.659325
  19 42 -0.191805
  20 42 0.0103401
6100 20 840
  1 42 -0.617018
  2 42 -0.581345
  3 42 -0.884984
  4 42 0.516846
  5 42 0.58577
  6 42 0.402598
  7 42 0.661801
  8 42 -1.35797
  9 42 -1.03657
  10 42 -0.354
  11 42 -1.34074
  12 42 0.844282
  13 42 0.226461
  14 42 1.01672
  15 42 -0.78423
  16 42 0.0293525
  17 42 -0.52868
  18 42 1.35919
  19 42 0.903853
  20 42 -0.86541
6200 20 840
  1 42 -0.561228
  2 42 -0.46303
  3 42 0.558065
  4 42 0.499922
  5 42 0.510156
  6 42 -0.772848
  7 42 -0.742851
  8 42 -1.05202
  9 42 -0.137778
  10 42 -0.112458
  11 42 -0.512689
  12 42 1.06874
  13 42 -0.640117
  14 42 0.204703
  15 42 -0.019012
  16 42 2.04444
  17 42 -0.319975
  18 42 -0.461995
  19 42 0.822424
